frame,x,y,prob,0,Visibility,new_X,new_Y,event
22574,438,274,0.7819522,1,1,438.0,274.0,0
22575,431,271,0.61590827,2,1,431.0,271.0,0
22576,0,0,0.0,0,0,424.0,270.65149131331407,0
22577,417,270,0.559612,1,1,417.0,270.0,0
22578,411,269,0.4824678,1,1,411.0,269.0,0
22579,404,268,0.6425302,1,1,404.0,268.0,0
22580,397,268,0.6592127,1,1,397.0,268.0,0
22581,392,268,0.6564344,1,1,392.0,268.0,0
22582,385,268,0.64683044,1,1,385.0,268.0,0
22583,381,268,0.4984345,2,1,381.0,268.0,0
22584,374,269,0.5035762,1,1,374.0,269.0,0
22585,368,270,0.5026433,1,1,368.0,270.0,0
22586,363,272,0.7315777,1,1,363.0,272.0,0
22587,356,274,0.78241885,1,1,356.0,274.0,0
22588,352,276,0.6883985,1,1,352.0,276.0,0
22589,346,278,0.692946,1,1,346.0,278.0,0
22590,341,279,0.4391129,1,1,341.0,279.0,0
22591,335,282,0.7937115,1,1,335.0,282.0,0
22592,331,286,0.53601795,1,1,331.0,286.0,0
22593,324,289,0.5380588,1,1,324.0,289.0,0
22594,317,293,0.6602766,1,1,317.0,293.0,0
22595,313,297,0.71303684,1,1,313.0,297.0,0
22596,307,303,0.63147944,1,1,307.0,303.0,0
22597,302,306,0.6037907,1,1,302.0,306.0,0
22598,295,312,0.5965336,1,1,295.0,312.0,0
22599,296,312,0.54826385,1,1,296.0,312.0,0
22600,294,308,0.55676425,1,1,294.0,308.0,0
22601,296,305,0.6131424,1,1,296.0,305.0,0
22602,302,302,0.5153446,1,1,302.0,302.0,0
22603,305,298,0.5516542,1,1,305.0,298.0,0
22604,308,297,0.5775369,1,1,308.0,297.0,0
22605,313,292,0.7409936,1,1,313.0,292.0,0
22606,316,290,0.51117235,1,1,316.0,290.0,0
22607,318,290,0.47445494,1,1,318.0,290.0,0
22608,320,291,0.52631944,1,1,320.0,291.0,0
22609,321,295,0.5800282,1,1,321.0,295.0,0
22610,321,297,0.6393548,1,1,321.0,297.0,0
22611,322,299,0.5076672,1,1,322.0,299.0,0
22612,324,301,0.6284828,1,1,324.0,301.0,0
22613,325,303,0.78164095,1,1,325.0,303.0,0
22614,326,304,0.791758,1,1,326.0,304.0,0
22615,327,305,0.77128595,1,1,327.0,305.0,0
22616,327,307,0.62487525,1,1,327.0,307.0,0
22617,328,309,0.47006747,1,1,328.0,309.0,0
22618,331,311,0.5503324,1,1,331.0,311.0,0
22619,332,314,0.69023186,1,1,332.0,314.0,0
22620,333,317,0.5811928,1,1,333.0,317.0,0
22621,334,320,0.57659924,1,1,334.0,320.0,0
22622,336,323,0.7641366,1,1,336.0,323.0,0
22623,336,327,0.7662251,1,1,336.0,327.0,0
22624,337,329,0.59816724,1,1,337.0,329.0,0
22625,338,332,0.5993109,1,1,338.0,332.0,0
22626,338,336,0.5321963,1,1,338.0,336.0,0
22627,341,340,0.4768241,1,1,341.0,340.0,0
22628,341,344,0.61870927,1,1,341.0,344.0,0
22629,342,348,0.67460793,2,1,342.0,348.0,0
22630,343,352,0.76340747,1,1,343.0,352.0,0
22631,344,356,0.80716693,1,1,344.0,356.0,0
22632,345,361,0.6186069,1,1,345.0,361.0,0
22633,346,365,0.858834,1,1,346.0,365.0,0
22634,347,369,0.579532,1,1,347.0,369.0,0
22635,347,374,0.6971197,1,1,347.0,374.0,0
22636,348,378,0.47955763,1,1,348.0,378.0,0
22637,0,0,0.0,0,0,0.0,0.0,0
22638,0,0,0.0,0,0,0.0,0.0,0
22639,0,0,0.0,0,0,0.0,0.0,0
22640,0,0,0.0,0,0,0.0,0.0,0
22641,0,0,0.0,0,0,0.0,0.0,0
22642,0,0,0.0,0,0,0.0,0.0,0
22643,0,0,0.0,0,0,0.0,0.0,0
22644,351,386,0.5597701,2,1,351.0,386.0,0
22645,0,0,0.0,0,0,0.0,0.0,0
22646,0,0,0.0,0,0,0.0,0.0,0
22647,0,0,0.0,0,0,0.0,0.0,0
22648,0,0,0.0,0,0,0.0,0.0,0
22649,0,0,0.0,0,0,0.0,0.0,0
22650,0,0,0.0,0,0,0.0,0.0,0
22651,0,0,0.0,0,0,0.0,0.0,0
22652,0,0,0.0,0,0,0.0,0.0,0
22653,0,0,0.0,0,0,0.0,0.0,0
22654,0,0,0.0,0,0,0.0,0.0,0
22655,0,0,0.0,0,0,0.0,0.0,0
22656,0,0,0.0,0,0,0.0,0.0,0
22657,0,0,0.0,0,0,0.0,0.0,0
22658,0,0,0.0,0,0,0.0,0.0,0
22659,0,0,0.0,0,0,0.0,0.0,0
22660,0,0,0.0,0,0,0.0,0.0,0
22661,0,0,0.0,0,0,0.0,0.0,0
22662,0,0,0.0,0,0,0.0,0.0,0
22663,0,0,0.0,0,0,0.0,0.0,0
22664,0,0,0.0,0,0,0.0,0.0,0
22665,0,0,0.0,0,0,0.0,0.0,0
22666,0,0,0.0,0,0,0.0,0.0,0
22667,0,0,0.0,0,0,0.0,0.0,0
22668,0,0,0.0,0,0,0.0,0.0,0
22669,0,0,0.0,0,0,0.0,0.0,0
22670,0,0,0.0,0,0,0.0,0.0,0
22671,0,0,0.0,0,0,0.0,0.0,0
22672,0,0,0.0,0,0,0.0,0.0,0
22673,0,0,0.0,0,0,0.0,0.0,0
22674,0,0,0.0,0,0,0.0,0.0,0
22675,0,0,0.0,0,0,0.0,0.0,0
22676,0,0,0.0,0,0,0.0,0.0,0
22677,0,0,0.0,0,0,0.0,0.0,0
22678,0,0,0.0,0,0,0.0,0.0,0
22679,0,0,0.0,0,0,0.0,0.0,0
22680,0,0,0.0,0,0,0.0,0.0,0
22681,0,0,0.0,0,0,0.0,0.0,0
22682,0,0,0.0,0,0,0.0,0.0,0
22683,0,0,0.0,0,0,0.0,0.0,0
22684,0,0,0.0,0,0,0.0,0.0,0
22685,0,0,0.0,0,0,0.0,0.0,0
22686,0,0,0.0,0,0,0.0,0.0,0
22687,0,0,0.0,0,0,0.0,0.0,0
22688,0,0,0.0,0,0,0.0,0.0,0
22689,0,0,0.0,0,0,0.0,0.0,0
22690,0,0,0.0,0,0,0.0,0.0,0
22691,0,0,0.0,0,0,0.0,0.0,0
22692,0,0,0.0,0,0,0.0,0.0,0
22693,0,0,0.0,0,0,0.0,0.0,0
22694,0,0,0.0,0,0,0.0,0.0,0
22695,0,0,0.0,0,0,0.0,0.0,0
22696,0,0,0.0,0,0,0.0,0.0,0
22697,0,0,0.0,0,0,0.0,0.0,0
22698,0,0,0.0,0,0,0.0,0.0,0
22699,0,0,0.0,0,0,0.0,0.0,0
22700,0,0,0.0,0,0,0.0,0.0,0
22701,0,0,0.0,0,0,0.0,0.0,0
22702,0,0,0.0,0,0,0.0,0.0,0
22703,0,0,0.0,0,0,0.0,0.0,0
22704,0,0,0.0,0,0,0.0,0.0,0
22705,0,0,0.0,0,0,0.0,0.0,0
22706,0,0,0.0,0,0,0.0,0.0,0
22707,0,0,0.0,0,0,0.0,0.0,0
22708,0,0,0.0,0,0,0.0,0.0,0
22709,0,0,0.0,0,0,0.0,0.0,0
22710,0,0,0.0,0,0,0.0,0.0,0
22711,0,0,0.0,0,0,0.0,0.0,0
22712,0,0,0.0,0,0,0.0,0.0,0
22713,0,0,0.0,0,0,0.0,0.0,0
22714,0,0,0.0,0,0,0.0,0.0,0
22715,0,0,0.0,0,0,0.0,0.0,0
22716,0,0,0.0,0,0,0.0,0.0,0
22717,0,0,0.0,0,0,0.0,0.0,0
22718,0,0,0.0,0,0,0.0,0.0,0
22719,0,0,0.0,0,0,0.0,0.0,0
22720,0,0,0.0,0,0,0.0,0.0,0
22721,0,0,0.0,0,0,0.0,0.0,0
22722,0,0,0.0,0,0,0.0,0.0,0
22723,0,0,0.0,0,0,0.0,0.0,0
22724,0,0,0.0,0,0,0.0,0.0,0
22725,0,0,0.0,0,0,0.0,0.0,0
22726,0,0,0.0,0,0,0.0,0.0,0
22727,0,0,0.0,0,0,0.0,0.0,0
22728,0,0,0.0,0,0,0.0,0.0,0
22729,0,0,0.0,0,0,0.0,0.0,0
22730,0,0,0.0,0,0,0.0,0.0,0
22731,0,0,0.0,0,0,0.0,0.0,0
22732,0,0,0.0,0,0,0.0,0.0,0
22733,0,0,0.0,0,0,0.0,0.0,0
22734,0,0,0.0,0,0,0.0,0.0,0
22735,0,0,0.0,0,0,0.0,0.0,0
22736,0,0,0.0,0,0,0.0,0.0,0
22737,0,0,0.0,0,0,0.0,0.0,0
22738,0,0,0.0,0,0,0.0,0.0,0
22739,0,0,0.0,0,0,0.0,0.0,0
22740,0,0,0.0,0,0,0.0,0.0,0
22741,0,0,0.0,0,0,0.0,0.0,0
22742,0,0,0.0,0,0,0.0,0.0,0
22743,0,0,0.0,0,0,0.0,0.0,0
22744,0,0,0.0,0,0,0.0,0.0,0
22745,0,0,0.0,0,0,0.0,0.0,0
22746,0,0,0.0,0,0,0.0,0.0,0
22747,0,0,0.0,0,0,0.0,0.0,0
22748,0,0,0.0,0,0,0.0,0.0,0
22749,0,0,0.0,0,0,0.0,0.0,0
22750,0,0,0.0,0,0,0.0,0.0,0
22751,0,0,0.0,0,0,0.0,0.0,0
22752,0,0,0.0,0,0,0.0,0.0,0
22753,0,0,0.0,0,0,0.0,0.0,0
22754,0,0,0.0,0,0,0.0,0.0,0
22755,0,0,0.0,0,0,0.0,0.0,0
22756,0,0,0.0,0,0,0.0,0.0,0
22757,0,0,0.0,0,0,0.0,0.0,0
22758,0,0,0.0,0,0,0.0,0.0,0
22759,0,0,0.0,0,0,0.0,0.0,0
22760,0,0,0.0,0,0,0.0,0.0,0
22761,0,0,0.0,0,0,0.0,0.0,0
22762,0,0,0.0,0,0,0.0,0.0,0
22763,0,0,0.0,0,0,0.0,0.0,0
22764,0,0,0.0,0,0,0.0,0.0,0
22765,0,0,0.0,0,0,0.0,0.0,0
22766,0,0,0.0,0,0,0.0,0.0,0
22767,0,0,0.0,0,0,0.0,0.0,0
22768,0,0,0.0,0,0,0.0,0.0,0
22769,412,396,0.5576672,1,1,412.0,396.0,0
22770,0,0,0.0,0,0,0.0,0.0,0
22771,0,0,0.0,0,0,0.0,0.0,0
22772,0,0,0.0,0,0,0.0,0.0,0
22773,0,0,0.0,0,0,0.0,0.0,0
22774,0,0,0.0,0,0,0.0,0.0,0
22775,0,0,0.0,0,0,0.0,0.0,0
22776,0,0,0.0,0,0,0.0,0.0,0
22777,0,0,0.0,0,0,0.0,0.0,0
22778,0,0,0.0,0,0,0.0,0.0,0
22779,0,0,0.0,0,0,0.0,0.0,0
22780,0,0,0.0,0,0,0.0,0.0,0
22781,0,0,0.0,0,0,0.0,0.0,0
22782,0,0,0.0,0,0,0.0,0.0,0
22783,0,0,0.0,0,0,0.0,0.0,0
22784,0,0,0.0,0,0,0.0,0.0,0
22785,0,0,0.0,0,0,0.0,0.0,0
22786,0,0,0.0,0,0,0.0,0.0,0
22787,0,0,0.0,0,0,0.0,0.0,0
22788,431,288,0.4790431,2,1,431.0,288.0,0
22789,431,284,0.4294557,1,1,431.0,284.0,0
22790,431,281,0.43914723,1,1,431.0,281.0,0
22791,431,278,0.44531792,2,1,431.0,278.0,0
22792,431,278,0.5538028,2,1,431.0,278.0,0
22793,431,275,0.54217845,1,1,431.0,275.0,0
22794,431,273,0.51874954,1,1,431.0,273.0,0
22795,431,272,0.5059772,1,1,431.0,272.0,0
22796,431,271,0.45790815,2,1,431.0,271.0,0
22797,0,0,0.0,0,0,431.0,270.75,0
22798,0,0,0.0,0,0,431.0,270.75,0
22799,0,0,0.0,0,0,431.0,270.75,0
22800,431,267,0.6070987,2,1,431.0,267.0,0
22801,431,267,0.6233889,2,1,431.0,267.0,0
22802,432,267,0.64966315,2,1,432.0,267.0,0
22803,433,267,0.71566457,2,1,433.0,267.0,0
22804,433,267,0.6618732,2,1,433.0,267.0,0
22805,433,268,0.62438506,2,1,433.0,268.0,0
22806,433,268,0.5689984,2,1,433.0,268.0,0
22807,433,271,0.50867355,1,1,433.0,271.0,0
22808,434,271,0.54892635,1,1,434.0,271.0,1
22809,434,274,0.6093594,1,1,434.0,274.0,0
22810,435,275,0.5832489,1,1,435.0,275.0,0
22811,436,277,0.56349427,1,1,436.0,277.0,0
22812,436,278,0.51215756,1,1,436.0,278.0,0
22813,437,281,0.6430984,1,1,437.0,281.0,0
22814,0,0,0.0,0,0,0.0,0.0,0
22815,0,0,0.0,0,0,0.0,0.0,0
22816,0,0,0.0,0,0,0.0,0.0,0
22817,0,0,0.0,0,0,0.0,0.0,0
22818,0,0,0.0,0,0,0.0,0.0,0
22819,0,0,0.0,0,0,0.0,0.0,0
22820,0,0,0.0,0,0,0.0,0.0,0
22821,0,0,0.0,0,0,0.0,0.0,0
22822,0,0,0.0,0,0,0.0,0.0,0
22823,0,0,0.0,0,0,0.0,0.0,0
22824,0,0,0.0,0,0,0.0,0.0,0
22825,0,0,0.0,0,0,0.0,0.0,0
22826,0,0,0.0,0,0,0.0,0.0,0
22827,0,0,0.0,0,0,0.0,0.0,0
22828,0,0,0.0,0,0,0.0,0.0,0
22829,0,0,0.0,0,0,0.0,0.0,0
22830,0,0,0.0,0,0,0.0,0.0,0
22831,0,0,0.0,0,0,0.0,0.0,0
22832,0,0,0.0,0,0,0.0,0.0,0
22833,0,0,0.0,0,0,0.0,0.0,0
22834,0,0,0.0,0,0,0.0,0.0,0
22835,0,0,0.0,0,0,0.0,0.0,0
22836,0,0,0.0,0,0,0.0,0.0,0
22837,0,0,0.0,0,0,0.0,0.0,0
22838,0,0,0.0,0,0,0.0,0.0,0
22839,0,0,0.0,0,0,0.0,0.0,0
22840,0,0,0.0,0,0,0.0,0.0,0
22841,0,0,0.0,0,0,0.0,0.0,0
22842,0,0,0.0,0,0,0.0,0.0,0
22843,0,0,0.0,0,0,0.0,0.0,0
22844,0,0,0.0,0,0,0.0,0.0,0
22845,0,0,0.0,0,0,0.0,0.0,0
22846,0,0,0.0,0,0,0.0,0.0,0
22847,0,0,0.0,0,0,0.0,0.0,0
22848,0,0,0.0,0,0,0.0,0.0,0
22849,0,0,0.0,0,0,0.0,0.0,0
22850,0,0,0.0,0,0,0.0,0.0,0
22851,0,0,0.0,0,0,0.0,0.0,0
22852,0,0,0.0,0,0,0.0,0.0,0
22853,0,0,0.0,0,0,0.0,0.0,0
22854,0,0,0.0,0,0,0.0,0.0,0
22855,0,0,0.0,0,0,0.0,0.0,0
22856,0,0,0.0,0,0,0.0,0.0,0
22857,0,0,0.0,0,0,0.0,0.0,0
22858,0,0,0.0,0,0,0.0,0.0,0
22859,0,0,0.0,0,0,0.0,0.0,0
22860,0,0,0.0,0,0,0.0,0.0,0
22861,0,0,0.0,0,0,0.0,0.0,0
22862,0,0,0.0,0,0,0.0,0.0,0
22863,0,0,0.0,0,0,0.0,0.0,0
22864,0,0,0.0,0,0,0.0,0.0,0
22865,0,0,0.0,0,0,0.0,0.0,0
22866,0,0,0.0,0,0,0.0,0.0,0
22867,0,0,0.0,0,0,0.0,0.0,0
22868,0,0,0.0,0,0,0.0,0.0,0
22869,0,0,0.0,0,0,0.0,0.0,0
22870,0,0,0.0,0,0,0.0,0.0,0
22871,0,0,0.0,0,0,0.0,0.0,0
22872,0,0,0.0,0,0,0.0,0.0,0
22873,0,0,0.0,0,0,0.0,0.0,0
22874,0,0,0.0,0,0,0.0,0.0,0
22875,0,0,0.0,0,0,0.0,0.0,0
22876,0,0,0.0,0,0,0.0,0.0,0
22877,0,0,0.0,0,0,0.0,0.0,0
22878,0,0,0.0,0,0,0.0,0.0,0
22879,0,0,0.0,0,0,0.0,0.0,0
22880,0,0,0.0,0,0,0.0,0.0,0
22881,0,0,0.0,0,0,0.0,0.0,0
22882,0,0,0.0,0,0,0.0,0.0,0
22883,0,0,0.0,0,0,0.0,0.0,0
22884,0,0,0.0,0,0,0.0,0.0,0
22885,0,0,0.0,0,0,0.0,0.0,0
22886,0,0,0.0,0,0,0.0,0.0,0
22887,0,0,0.0,0,0,0.0,0.0,0
22888,0,0,0.0,0,0,0.0,0.0,0
22889,0,0,0.0,0,0,0.0,0.0,0
22890,0,0,0.0,0,0,0.0,0.0,0
22891,0,0,0.0,0,0,0.0,0.0,0
22892,0,0,0.0,0,0,0.0,0.0,0
22893,0,0,0.0,0,0,0.0,0.0,0
22894,0,0,0.0,0,0,0.0,0.0,0
22895,0,0,0.0,0,0,0.0,0.0,0
22896,0,0,0.0,0,0,0.0,0.0,0
22897,0,0,0.0,0,0,0.0,0.0,0
22898,0,0,0.0,0,0,0.0,0.0,0
22899,0,0,0.0,0,0,0.0,0.0,0
22900,0,0,0.0,0,0,0.0,0.0,0
22901,0,0,0.0,0,0,0.0,0.0,0
22902,0,0,0.0,0,0,0.0,0.0,0
22903,0,0,0.0,0,0,0.0,0.0,0
22904,0,0,0.0,0,0,0.0,0.0,0
22905,0,0,0.0,0,0,0.0,0.0,0
22906,0,0,0.0,0,0,0.0,0.0,0
22907,0,0,0.0,0,0,0.0,0.0,0
22908,0,0,0.0,0,0,0.0,0.0,0
22909,0,0,0.0,0,0,0.0,0.0,0
22910,0,0,0.0,0,0,0.0,0.0,0
22911,0,0,0.0,0,0,0.0,0.0,0
22912,0,0,0.0,0,0,0.0,0.0,0
22913,0,0,0.0,0,0,0.0,0.0,0
22914,0,0,0.0,0,0,0.0,0.0,0
22915,0,0,0.0,0,0,0.0,0.0,0
22916,0,0,0.0,0,0,0.0,0.0,0
22917,0,0,0.0,0,0,0.0,0.0,0
22918,0,0,0.0,0,0,0.0,0.0,0
22919,0,0,0.0,0,0,0.0,0.0,0
22920,0,0,0.0,0,0,0.0,0.0,0
22921,0,0,0.0,0,0,0.0,0.0,0
22922,0,0,0.0,0,0,0.0,0.0,0
22923,0,0,0.0,0,0,0.0,0.0,0
22924,483,466,0.62054104,1,1,483.0,466.0,0
22925,0,0,0.0,0,0,0.0,0.0,0
22926,0,0,0.0,0,0,0.0,0.0,0
22927,0,0,0.0,0,0,0.0,0.0,0
22928,0,0,0.0,0,0,0.0,0.0,0
22929,0,0,0.0,0,0,0.0,0.0,0
22930,0,0,0.0,0,0,0.0,0.0,0
22931,0,0,0.0,0,0,0.0,0.0,0
22932,0,0,0.0,0,0,0.0,0.0,0
22933,0,0,0.0,0,0,0.0,0.0,0
22934,0,0,0.0,0,0,0.0,0.0,0
22935,0,0,0.0,0,0,0.0,0.0,0
22936,0,0,0.0,0,0,0.0,0.0,0
22937,0,0,0.0,0,0,0.0,0.0,0
22938,0,0,0.0,0,0,0.0,0.0,0
22939,0,0,0.0,0,0,0.0,0.0,0
22940,0,0,0.0,0,0,0.0,0.0,0
22941,0,0,0.0,0,0,0.0,0.0,0
22942,0,0,0.0,0,0,0.0,0.0,0
22943,514,351,0.53990495,2,1,514.0,351.0,0
22944,514,351,0.48549917,2,1,514.0,351.0,0
22945,0,0,0.0,0,0,0.0,0.0,0
22946,0,0,0.0,0,0,0.0,0.0,0
22947,0,0,0.0,0,0,0.0,0.0,0
22948,0,0,0.0,0,0,0.0,0.0,0
22949,0,0,0.0,0,0,0.0,0.0,0
22950,0,0,0.0,0,0,0.0,0.0,0
22951,0,0,0.0,0,0,0.0,0.0,0
22952,0,0,0.0,0,0,0.0,0.0,0
22953,0,0,0.0,0,0,0.0,0.0,0
22954,0,0,0.0,0,0,0.0,0.0,0
22955,0,0,0.0,0,0,0.0,0.0,0
22956,0,0,0.0,0,0,0.0,0.0,0
22957,0,0,0.0,0,0,0.0,0.0,0
22958,0,0,0.0,0,0,0.0,0.0,0
22959,0,0,0.0,0,0,0.0,0.0,0
22960,0,0,0.0,0,0,0.0,0.0,0
22961,0,0,0.0,0,0,0.0,0.0,0
22962,0,0,0.0,0,0,0.0,0.0,0
22963,0,0,0.0,0,0,0.0,0.0,0
22964,0,0,0.0,0,0,0.0,0.0,0
22965,0,0,0.0,0,0,0.0,0.0,0
22966,0,0,0.0,0,0,0.0,0.0,0
22967,0,0,0.0,0,0,0.0,0.0,0
22968,0,0,0.0,0,0,0.0,0.0,0
22969,0,0,0.0,0,0,0.0,0.0,0
22970,0,0,0.0,0,0,0.0,0.0,0
22971,0,0,0.0,0,0,0.0,0.0,0
22972,0,0,0.0,0,0,0.0,0.0,0
22973,0,0,0.0,0,0,0.0,0.0,0
22974,0,0,0.0,0,0,0.0,0.0,0
22975,0,0,0.0,0,0,0.0,0.0,0
22976,0,0,0.0,0,0,0.0,0.0,0
22977,0,0,0.0,0,0,0.0,0.0,0
22978,0,0,0.0,0,0,0.0,0.0,0
22979,0,0,0.0,0,0,0.0,0.0,0
22980,0,0,0.0,0,0,0.0,0.0,0
22981,0,0,0.0,0,0,0.0,0.0,0
22982,0,0,0.0,0,0,0.0,0.0,0
22983,0,0,0.0,0,0,0.0,0.0,0
22984,0,0,0.0,0,0,0.0,0.0,0
22985,0,0,0.0,0,0,0.0,0.0,0
22986,0,0,0.0,0,0,0.0,0.0,0
22987,0,0,0.0,0,0,0.0,0.0,0
22988,0,0,0.0,0,0,0.0,0.0,0
22989,0,0,0.0,0,0,0.0,0.0,0
22990,0,0,0.0,0,0,0.0,0.0,0
22991,0,0,0.0,0,0,0.0,0.0,0
22992,0,0,0.0,0,0,0.0,0.0,0
22993,0,0,0.0,0,0,0.0,0.0,0
22994,0,0,0.0,0,0,0.0,0.0,0
22995,0,0,0.0,0,0,0.0,0.0,0
22996,0,0,0.0,0,0,0.0,0.0,0
22997,0,0,0.0,0,0,0.0,0.0,0
22998,0,0,0.0,0,0,0.0,0.0,0
22999,0,0,0.0,0,0,0.0,0.0,0
23000,0,0,0.0,0,0,0.0,0.0,0
23001,0,0,0.0,0,0,0.0,0.0,0
23002,0,0,0.0,0,0,0.0,0.0,0
23003,0,0,0.0,0,0,0.0,0.0,0
23004,0,0,0.0,0,0,0.0,0.0,0
23005,0,0,0.0,0,0,0.0,0.0,0
23006,0,0,0.0,0,0,0.0,0.0,0
23007,544,431,0.4011939,1,1,544.0,431.0,0
23008,0,0,0.0,0,0,0.0,0.0,0
23009,0,0,0.0,0,0,0.0,0.0,0
23010,0,0,0.0,0,0,0.0,0.0,0
23011,0,0,0.0,0,0,0.0,0.0,0
23012,0,0,0.0,0,0,0.0,0.0,0
23013,0,0,0.0,0,0,0.0,0.0,0
23014,0,0,0.0,0,0,0.0,0.0,0
23015,0,0,0.0,0,0,0.0,0.0,0
23016,0,0,0.0,0,0,0.0,0.0,0
23017,0,0,0.0,0,0,0.0,0.0,0
23018,0,0,0.0,0,0,0.0,0.0,0
23019,0,0,0.0,0,0,0.0,0.0,0
23020,0,0,0.0,0,0,0.0,0.0,0
23021,0,0,0.0,0,0,0.0,0.0,0
23022,0,0,0.0,0,0,0.0,0.0,0
23023,0,0,0.0,0,0,0.0,0.0,0
23024,0,0,0.0,0,0,0.0,0.0,0
23025,0,0,0.0,0,0,0.0,0.0,0
23026,1024,297,0.40154225,2,1,1024.0,297.0,0
23027,0,0,0.0,0,0,0.0,0.0,0
23028,0,0,0.0,0,0,0.0,0.0,0
23029,0,0,0.0,0,0,0.0,0.0,0
23030,0,0,0.0,0,0,0.0,0.0,0
23031,0,0,0.0,0,0,0.0,0.0,0
23032,0,0,0.0,0,0,0.0,0.0,0
23033,0,0,0.0,0,0,0.0,0.0,0
23034,0,0,0.0,0,0,0.0,0.0,0
23035,0,0,0.0,0,0,0.0,0.0,0
23036,0,0,0.0,0,0,0.0,0.0,0
23037,0,0,0.0,0,0,0.0,0.0,0
23038,0,0,0.0,0,0,0.0,0.0,0
23039,0,0,0.0,0,0,0.0,0.0,0
23040,0,0,0.0,0,0,0.0,0.0,0
23041,0,0,0.0,0,0,0.0,0.0,0
23042,0,0,0.0,0,0,0.0,0.0,0
23043,0,0,0.0,0,0,0.0,0.0,0
23044,0,0,0.0,0,0,0.0,0.0,0
23045,0,0,0.0,0,0,0.0,0.0,0
23046,0,0,0.0,0,0,0.0,0.0,0
23047,0,0,0.0,0,0,0.0,0.0,0
23048,0,0,0.0,0,0,0.0,0.0,0
23049,0,0,0.0,0,0,0.0,0.0,0
23050,0,0,0.0,0,0,0.0,0.0,0
23051,0,0,0.0,0,0,0.0,0.0,0
23052,0,0,0.0,0,0,0.0,0.0,0
23053,0,0,0.0,0,0,0.0,0.0,0
23054,0,0,0.0,0,0,0.0,0.0,0
23055,0,0,0.0,0,0,0.0,0.0,0
23056,0,0,0.0,0,0,0.0,0.0,0
23057,0,0,0.0,0,0,0.0,0.0,0
23058,0,0,0.0,0,0,0.0,0.0,0
23059,0,0,0.0,0,0,0.0,0.0,0
23060,0,0,0.0,0,0,0.0,0.0,0
23061,0,0,0.0,0,0,0.0,0.0,0
23062,0,0,0.0,0,0,0.0,0.0,0
23063,0,0,0.0,0,0,0.0,0.0,0
23064,0,0,0.0,0,0,0.0,0.0,0
23065,0,0,0.0,0,0,0.0,0.0,0
23066,0,0,0.0,0,0,0.0,0.0,0
23067,0,0,0.0,0,0,0.0,0.0,0
23068,0,0,0.0,0,0,0.0,0.0,0
23069,0,0,0.0,0,0,0.0,0.0,0
23070,0,0,0.0,0,0,0.0,0.0,0
23071,0,0,0.0,0,0,0.0,0.0,0
23072,0,0,0.0,0,0,0.0,0.0,0
23073,0,0,0.0,0,0,0.0,0.0,0
23074,0,0,0.0,0,0,0.0,0.0,0
23075,0,0,0.0,0,0,0.0,0.0,0
23076,0,0,0.0,0,0,0.0,0.0,0
23077,0,0,0.0,0,0,0.0,0.0,0
23078,0,0,0.0,0,0,0.0,0.0,0
23079,0,0,0.0,0,0,0.0,0.0,0
23080,0,0,0.0,0,0,0.0,0.0,0
23081,0,0,0.0,0,0,0.0,0.0,0
23082,0,0,0.0,0,0,0.0,0.0,0
23083,0,0,0.0,0,0,0.0,0.0,0
23084,0,0,0.0,0,0,0.0,0.0,0
23085,0,0,0.0,0,0,0.0,0.0,0
23086,0,0,0.0,0,0,0.0,0.0,0
23087,0,0,0.0,0,0,0.0,0.0,0
23088,0,0,0.0,0,0,0.0,0.0,0
23089,0,0,0.0,0,0,0.0,0.0,0
23090,0,0,0.0,0,0,0.0,0.0,0
23091,0,0,0.0,0,0,0.0,0.0,0
23092,0,0,0.0,0,0,0.0,0.0,0
23093,0,0,0.0,0,0,0.0,0.0,0
23094,0,0,0.0,0,0,0.0,0.0,0
23095,0,0,0.0,0,0,0.0,0.0,0
23096,0,0,0.0,0,0,0.0,0.0,0
23097,0,0,0.0,0,0,0.0,0.0,0
23098,0,0,0.0,0,0,0.0,0.0,0
23099,0,0,0.0,0,0,0.0,0.0,0
23100,0,0,0.0,0,0,0.0,0.0,0
23101,0,0,0.0,0,0,0.0,0.0,0
23102,0,0,0.0,0,0,0.0,0.0,0
23103,0,0,0.0,0,0,0.0,0.0,0
23104,0,0,0.0,0,0,0.0,0.0,0
23105,0,0,0.0,0,0,0.0,0.0,0
23106,0,0,0.0,0,0,0.0,0.0,0
23107,0,0,0.0,0,0,0.0,0.0,0
23108,0,0,0.0,0,0,0.0,0.0,0
23109,0,0,0.0,0,0,0.0,0.0,0
23110,0,0,0.0,0,0,0.0,0.0,0
23111,0,0,0.0,0,0,0.0,0.0,0
23112,0,0,0.0,0,0,0.0,0.0,0
23113,0,0,0.0,0,0,0.0,0.0,0
23114,0,0,0.0,0,0,0.0,0.0,0
23115,1066,442,0.45890886,1,1,1066.0,442.0,0
23116,1067,442,0.4525245,1,1,1067.0,442.0,0
23117,0,0,0.0,0,0,0.0,0.0,0
23118,0,0,0.0,0,0,0.0,0.0,0
23119,0,0,0.0,0,0,0.0,0.0,0
23120,0,0,0.0,0,0,0.0,0.0,0
23121,0,0,0.0,0,0,0.0,0.0,0
23122,0,0,0.0,0,0,0.0,0.0,0
23123,0,0,0.0,0,0,0.0,0.0,0
23124,0,0,0.0,0,0,0.0,0.0,0
